posteam,week,pass_attempt,rush_attempt,shotgun,no_huddle,qb_scramble,first_down_rush,first_down_pass,qb_dropback,pass_length,pass_location,run_location,run_gap,yards_after_catch,play_type,yards_gained,air_yards,epa,ydstogo,down
WAS,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,8.0,pass,5.0,-3.0,0.16020504,10.0,1.0
WAS,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,,right,tackle,,run,11.0,,1.1615556,5.0,2.0
WAS,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,middle,,,run,3.0,,-0.2242449,10.0,1.0
WAS,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,right,guard,,run,6.0,,0.49212772,7.0,2.0
WAS,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,middle,,,run,0.0,,-1.7285179,1.0,3.0
WAS,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,left,end,,run,2.0,,2.3187354,1.0,4.0
WAS,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,left,guard,,run,2.0,,-0.4417233,10.0,1.0
WAS,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,pass,-10.0,,-1.8540846,8.0,2.0
WAS,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,13.0,pass,8.0,-5.0,-0.461709,18.0,3.0
WAS,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,middle,,,run,5.0,,-0.013272911,10.0,1.0
WAS,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,right,,,,pass,0.0,-1.0,-0.86809915,5.0,2.0
WAS,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,right,,,,pass,0.0,6.0,-1.3224411,5.0,3.0
WAS,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,middle,,,1.0,pass,9.0,8.0,0.9156131,10.0,1.0
WAS,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,right,guard,,run,6.0,,0.1981071,1.0,2.0
WAS,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,8.0,pass,6.0,-2.0,0.14019391,10.0,1.0
WAS,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,middle,,,run,6.0,,0.5809933,4.0,2.0
WAS,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,right,,,28.0,pass,32.0,4.0,2.7263234,10.0,1.0
WAS,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,right,tackle,,run,1.0,,0.60607886,1.0,1.0
WAS,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,left,,,11.0,pass,11.0,0.0,0.76320606,10.0,1.0
WAS,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,left,end,,run,4.0,,-0.12804972,10.0,1.0
WAS,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,right,end,,run,3.0,,-0.24124071,10.0,1.0
WAS,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,pass,-13.0,,-2.0757046,7.0,2.0
WAS,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,left,,,11.0,pass,12.0,1.0,-0.2587373,20.0,3.0
WAS,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,left,,,6.0,pass,11.0,5.0,0.5432003,10.0,1.0
WAS,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,right,,,2.0,pass,15.0,13.0,0.9635822,10.0,1.0
WAS,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,right,,,13.0,pass,7.0,-6.0,0.25365368,10.0,1.0
WAS,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,right,guard,,run,6.0,,0.4837617,3.0,2.0
WAS,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,,left,end,,run,8.0,,0.6888038,10.0,1.0
WAS,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,left,,,5.0,pass,12.0,7.0,0.7445818,2.0,2.0
WAS,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,middle,,,3.0,pass,10.0,7.0,1.4874885,10.0,1.0
WAS,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,left,guard,,run,0.0,,-0.25177085,1.0,1.0
WAS,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,left,guard,,run,0.0,,-0.3861796,1.0,2.0
WAS,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,right,tackle,,run,1.0,,1.373876,1.0,3.0
WAS,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,pass,0.0,,-0.947,0.0,
WAS,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,2.0,pass,-2.0,-4.0,-1.0362701,10.0,1.0
WAS,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,left,,,10.0,pass,3.0,-7.0,-0.31472337,12.0,2.0
WAS,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,middle,,,2.0,pass,7.0,5.0,0.31807205,10.0,1.0
WAS,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,right,,,6.0,pass,6.0,0.0,0.4941275,3.0,2.0
WAS,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,left,end,,run,7.0,,0.25701866,10.0,1.0
WAS,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,middle,,,run,2.0,,-0.19489971,3.0,2.0
WAS,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,right,,,6.0,pass,5.0,-1.0,0.7015182,1.0,3.0
WAS,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,left,end,,run,3.0,,-0.3470838,10.0,1.0
WAS,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,pass,-3.0,,-1.245738,7.0,2.0
WAS,2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,,left,end,,run,9.0,,0.33079427,10.0,3.0
WAS,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,left,guard,,run,6.0,,2.0688555,1.0,4.0
WAS,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,right,,,14.0,pass,12.0,-2.0,0.7323904,10.0,1.0
WAS,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,right,tackle,,run,1.0,,-0.46534923,10.0,1.0
WAS,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,pass,-5.0,,-1.4640853,9.0,2.0
WAS,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,middle,,,run,13.0,,0.82953024,14.0,3.0
WAS,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,left,tackle,,run,2.0,,-0.4370927,10.0,1.0
WAS,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,left,,,7.0,pass,4.0,-3.0,-0.24333853,8.0,2.0
WAS,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,deep,right,,,2.0,pass,21.0,19.0,2.1385634,4.0,3.0
WAS,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,right,,,4.0,pass,7.0,3.0,0.41362485,10.0,1.0
WAS,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,tackle,,run,2.0,,-0.24894816,3.0,2.0
WAS,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,left,tackle,,run,10.0,,1.2506772,1.0,3.0
WAS,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,right,end,,run,4.0,,-0.24023533,10.0,1.0
WAS,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,middle,,,run,0.0,,-0.5985228,6.0,2.0
WAS,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,pass,-7.0,,-1.6271737,6.0,3.0
WAS,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,pass,-1.0,,-0.76278895,10.0,1.0
WAS,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,left,tackle,,run,-2.0,,-1.0156502,11.0,2.0
WAS,2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,right,tackle,,run,14.0,,2.4906802,13.0,3.0
WAS,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,guard,,run,4.0,,-0.25412327,10.0,1.0
WAS,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,left,,,2.0,pass,8.0,6.0,0.8230046,6.0,2.0
WAS,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,middle,,,,pass,0.0,14.0,-0.4667249,10.0,1.0
WAS,2,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,left,tackle,,run,32.0,,2.4643986,10.0,2.0
WAS,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,middle,,,run,-3.0,,-0.9354425,10.0,1.0
WAS,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,,pass,0.0,6.0,-0.5615214,13.0,2.0
WAS,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,middle,,,18.0,pass,16.0,-2.0,2.441642,13.0,3.0
WAS,2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,,right,end,,run,9.0,,0.5530182,15.0,1.0
WAS,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,left,end,,run,2.0,,-0.15493146,6.0,2.0
WAS,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,left,guard,,run,0.0,,-1.3682941,4.0,3.0
WAS,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,left,tackle,,run,2.0,,-0.41832796,15.0,1.0
WAS,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,left,,,1.0,pass,5.0,4.0,-0.22908762,13.0,2.0
WAS,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,right,,,5.0,pass,20.0,15.0,2.480987,8.0,3.0
WAS,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,middle,,,0.0,pass,14.0,14.0,0.9240986,10.0,1.0
WAS,2,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,middle,,,run,18.0,,1.0012193,10.0,1.0
WAS,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,right,guard,,run,2.0,,-0.4443098,10.0,1.0
WAS,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,pass,0.0,,-0.795398,8.0,2.0
WAS,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,left,,,,pass,0.0,9.0,-1.1428729,8.0,3.0
WAS,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,1.0,pass,-3.0,-4.0,-1.0918363,10.0,1.0
WAS,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,left,,,0.0,pass,12.0,12.0,1.3424942,13.0,2.0
WAS,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,middle,,,run,40.0,,2.8228328,1.0,3.0
WAS,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,end,,run,6.0,,0.22715604,10.0,1.0
WAS,2,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,left,guard,,run,7.0,,0.5085537,4.0,2.0
WAS,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,left,end,,run,4.0,,0.12726128,8.0,1.0
WAS,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,end,,run,-2.0,,-1.112409,9.0,2.0
WAS,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,,pass,0.0,11.0,-0.8422756,11.0,3.0
WAS,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,middle,,,4.0,pass,0.0,-4.0,-0.49205172,10.0,1.0
WAS,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,middle,,,0.0,pass,5.0,5.0,-0.33688295,10.0,2.0
WAS,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,middle,,,0.0,pass,15.0,15.0,0.9128414,10.0,1.0
WAS,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,left,,,5.0,pass,2.0,-3.0,-0.3281467,10.0,1.0
WAS,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,left,,,29.0,pass,27.0,-2.0,2.2714531,8.0,2.0
WAS,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,,pass,0.0,-8.0,-0.4004761,11.0,1.0
WAS,2,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,,middle,,,run,1.0,,-0.4312752,11.0,2.0
WAS,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,,pass,0.0,6.0,-0.4295898,15.0,3.0
WAS,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,end,,run,0.0,,-0.48875305,10.0,1.0
WAS,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,deep,middle,,,15.0,pass,34.0,19.0,2.0876966,10.0,2.0
WAS,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,9.0,pass,8.0,-1.0,0.43628404,10.0,1.0
WAS,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,right,guard,,run,11.0,,0.47952417,2.0,2.0
WAS,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,right,end,,run,14.0,,0.92434955,10.0,1.0
WAS,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,guard,,run,-1.0,,-1.403335,10.0,1.0
WAS,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,tackle,,run,8.0,,0.57054716,10.0,1.0
WAS,3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,right,,,7.0,pass,8.0,1.0,0.57190245,2.0,2.0
WAS,3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,right,guard,,run,0.0,,-0.5522665,10.0,1.0
WAS,3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,right,,,20.0,pass,14.0,-6.0,1.4868674,10.0,2.0
WAS,3,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,,right,end,,run,7.0,,0.3840382,10.0,1.0
WAS,3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,right,guard,,run,2.0,,-0.25248674,3.0,2.0
WAS,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,pass,-1.0,,-1.8391788,1.0,3.0
WAS,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,right,,,16.0,pass,30.0,14.0,4.7082047,2.0,4.0
WAS,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,left,guard,,run,0.0,,-0.27568907,1.0,1.0
WAS,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,left,guard,,run,1.0,,0.8851241,1.0,2.0
WAS,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,left,tackle,,run,7.0,,0.42706454,10.0,1.0
WAS,3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,right,end,,run,4.0,,0.3511093,3.0,2.0
WAS,3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,left,guard,,run,0.0,,-0.50766045,10.0,1.0
WAS,3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,right,,,2.0,pass,16.0,14.0,1.5601122,10.0,2.0
WAS,3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,deep,right,,,,pass,0.0,35.0,-0.68804824,10.0,1.0
WAS,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,left,,,1.0,pass,11.0,10.0,1.3676206,10.0,2.0
WAS,3,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,left,guard,,run,24.0,,2.8378017,10.0,1.0
WAS,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,8.0,pass,5.0,-3.0,0.07395066,10.0,1.0
WAS,3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,right,tackle,,run,4.0,,0.22974853,5.0,2.0
WAS,3,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,right,guard,,run,2.0,,0.29716533,1.0,3.0
WAS,3,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,,middle,,,run,5.0,,0.06245547,10.0,1.0
WAS,3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,deep,left,,,5.0,pass,55.0,50.0,4.462826,5.0,2.0
WAS,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,left,end,,run,4.0,,1.2455612,4.0,1.0
WAS,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,guard,,run,5.0,,0.21888009,10.0,1.0
WAS,3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,middle,,,1.0,pass,4.0,3.0,0.15374076,5.0,2.0
WAS,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,right,end,,run,3.0,,0.5292706,1.0,3.0
WAS,3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,right,guard,,run,2.0,,-0.45833924,10.0,1.0
WAS,3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,,right,end,,run,2.0,,0.8753052,8.0,2.0
WAS,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,tackle,,run,3.0,,-0.31123614,10.0,1.0
WAS,3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,right,,,0.0,pass,8.0,8.0,1.6961073,7.0,2.0
WAS,3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,right,guard,,run,0.0,,-0.2537645,1.0,1.0
WAS,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,short,left,,,0.0,pass,1.0,1.0,0.87774354,1.0,2.0
WAS,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,right,,,6.0,pass,14.0,8.0,1.0610747,10.0,1.0
WAS,3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,right,guard,,run,0.0,,-0.5327366,10.0,1.0
WAS,3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,right,,,0.0,pass,9.0,9.0,0.68094987,10.0,2.0
WAS,3,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,right,end,,run,5.0,,0.66678256,1.0,3.0
WAS,3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,left,guard,,run,1.0,,-0.4960714,10.0,1.0
WAS,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,middle,,,run,5.0,,-0.046623006,9.0,2.0
WAS,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,0.0,pass,3.0,3.0,-0.32904544,4.0,3.0
WAS,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,right,tackle,,run,4.0,,1.7491219,1.0,4.0
WAS,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,middle,,,run,1.0,,-0.35201457,10.0,1.0
WAS,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,9.0,pass,4.0,-5.0,-0.006583914,9.0,2.0
WAS,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deep,left,,,,pass,0.0,24.0,-1.4143003,5.0,3.0
WAS,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,middle,,,4.0,pass,4.0,0.0,-0.046243794,15.0,1.0
WAS,3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,left,,,0.0,pass,12.0,12.0,1.3830712,9.0,2.0
WAS,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,left,end,,run,6.0,,0.18771195,10.0,1.0
WAS,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,right,end,,run,2.0,,-0.26475355,4.0,2.0
WAS,3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,right,,,0.0,pass,4.0,4.0,0.78638446,2.0,3.0
WAS,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,pass,-5.0,,-0.8668181,15.0,1.0
WAS,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,10.0,pass,8.0,-2.0,-0.090315364,20.0,2.0
WAS,3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,right,,,9.0,pass,8.0,-1.0,-0.45117268,12.0,3.0
WAS,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,middle,,,0.0,pass,9.0,9.0,2.5432053,4.0,4.0
WAS,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,end,,run,1.0,,-0.4938923,10.0,1.0
WAS,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,guard,,run,2.0,,0.011616379,9.0,2.0
WAS,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,deep,right,,,0.0,pass,27.0,27.0,3.9298909,7.0,3.0
WAS,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,middle,,,run,4.0,,-0.11467554,10.0,1.0
WAS,4,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,,right,end,,run,2.0,,-0.46394512,6.0,2.0
WAS,4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,right,,,11.0,pass,16.0,5.0,2.012315,4.0,3.0
WAS,4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,left,tackle,,run,2.0,,-0.39625937,10.0,1.0
WAS,4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,right,,,0.0,pass,6.0,6.0,0.22453697,8.0,2.0
WAS,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,left,end,,run,17.0,,2.025132,2.0,3.0
WAS,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,middle,,,run,9.0,,0.79956555,10.0,1.0
WAS,4,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,left,end,,run,8.0,,0.3537492,1.0,2.0
WAS,4,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,middle,,,run,6.0,,1.2772619,6.0,1.0
WAS,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,middle,,,run,1.0,,-0.55045176,10.0,1.0
WAS,4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,left,,,0.0,pass,5.0,5.0,-0.054355927,9.0,2.0
WAS,4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,right,,,3.0,pass,5.0,2.0,1.34931,4.0,3.0
WAS,4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,short,right,,,0.0,pass,11.0,11.0,0.75722325,10.0,1.0
WAS,4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,left,end,,run,6.0,,0.091420785,10.0,1.0
WAS,4,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,,right,end,,run,2.0,,-0.35916638,4.0,2.0
WAS,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,left,,,1.0,pass,5.0,4.0,0.98871213,2.0,3.0
WAS,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,short,right,,,0.0,pass,14.0,14.0,0.8972483,10.0,1.0
WAS,4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,left,tackle,,run,6.0,,0.26647988,10.0,1.0
WAS,4,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,,right,end,,run,3.0,,-0.03706353,4.0,2.0
